0.0 , 183.9525 , 183.9525 , 169.905 , 169.905 , 14.3625
0.002 , 183.9525 , 183.9448 , 169.905 , 169.8973 , 14.3475
0.005 , 183.9525 , 183.9333 , 169.905 , 169.8858 , 14.3475
0.007 , 183.93 , 183.9256 , 169.875 , 169.8781 , 14.3475
0.009 , 183.9075 , 183.9179 , 169.875 , 169.8704 , 14.34
0.011 , 183.93 , 183.9102 , 169.875 , 169.8627 , 14.34
0.013 , 183.9075 , 183.9025 , 169.905 , 169.855 , 14.3325
0.016 , 183.93 , 183.8909 , 169.8525 , 169.8434 , 14.325
0.018 , 183.9075 , 183.8832 , 169.875 , 169.8357 , 14.325
0.02 , 183.9075 , 183.8755 , 169.875 , 169.828 , 14.325
0.022 , 183.9075 , 183.8678 , 169.875 , 169.8203 , 14.325
0.025 , 183.9075 , 183.8563 , 169.875 , 169.8088 , 14.3175
0.027 , 183.9075 , 183.8486 , 169.875 , 169.8011 , 14.31
0.029 , 183.8625 , 183.8409 , 169.875 , 169.7934 , 14.31
0.031 , 183.8625 , 183.8332 , 169.8525 , 169.7857 , 14.3025
0.034 , 183.9075 , 183.8216 , 169.875 , 169.7741 , 14.295
0.036 , 183.9075 , 183.8139 , 169.8525 , 169.7664 , 14.295
0.038 , 183.84 , 183.8062 , 169.8525 , 169.7587 , 14.295
0.04 , 183.8625 , 183.7986 , 169.875 , 169.7511 , 14.2875
0.043 , 183.9075 , 183.787 , 169.8525 , 169.7395 , 14.2875
0.045 , 183.8625 , 183.7793 , 169.875 , 169.7318 , 14.2875
0.047 , 183.8625 , 183.7716 , 169.875 , 169.7241 , 14.28
0.05 , 183.84 , 183.7601 , 169.875 , 169.7126 , 14.2725
0.052 , 183.8625 , 183.7524 , 169.8525 , 169.7049 , 14.28
0.054 , 183.84 , 183.7447 , 169.875 , 169.6972 , 14.2725
0.056 , 183.8625 , 183.737 , 169.875 , 169.6895 , 14.2725
0.05900001 , 183.795 , 183.7254 , 169.8525 , 169.6779 , 14.265
0.061 , 183.84 , 183.7177 , 169.875 , 169.6702 , 14.265
0.063 , 183.84 , 183.71 , 169.8525 , 169.6625 , 14.265
0.065 , 183.84 , 183.7023 , 169.8525 , 169.6548 , 14.2575
0.06800001 , 183.795 , 183.6908 , 169.8525 , 169.6433 , 14.25
0.07 , 183.795 , 183.6831 , 169.8525 , 169.6356 , 14.25
0.072 , 183.7725 , 183.6754 , 169.8525 , 169.6279 , 14.25
0.074 , 183.795 , 183.6677 , 169.8525 , 169.6202 , 14.2425
0.077 , 183.84 , 183.6561 , 169.875 , 169.6086 , 14.2425
0.079 , 183.7725 , 183.6484 , 169.8525 , 169.6009 , 14.235
0.081 , 183.7725 , 183.6407 , 169.8525 , 169.5932 , 14.235
0.084 , 183.7275 , 183.6292 , 169.8525 , 169.5817 , 14.2275
0.086 , 183.795 , 183.6215 , 169.8525 , 169.574 , 14.2275
0.088 , 183.795 , 183.6138 , 169.875 , 169.5663 , 14.2275
0.09 , 183.7725 , 183.6061 , 169.8525 , 169.5586 , 14.22
0.092 , 183.7725 , 183.5984 , 169.8525 , 169.5509 , 14.22
0.095 , 183.7725 , 183.5869 , 169.8525 , 169.5394 , 14.2125
0.09700001 , 183.7725 , 183.5792 , 169.8525 , 169.5317 , 14.205
0.099 , 183.7275 , 183.5715 , 169.8525 , 169.524 , 14.205
0.102 , 183.7275 , 183.5599 , 169.8525 , 169.5124 , 14.205
0.104 , 183.7725 , 183.5522 , 169.8525 , 169.5047 , 14.1975
0.106 , 183.7275 , 183.5445 , 169.875 , 169.497 , 14.1975
0.108 , 183.7275 , 183.5368 , 169.8525 , 169.4893 , 14.19
0.111 , 183.7275 , 183.5253 , 169.8525 , 169.4778 , 14.19
0.113 , 183.7275 , 183.5176 , 169.8525 , 169.4701 , 14.19
0.115 , 183.705 , 183.5099 , 169.875 , 169.4624 , 14.1825
0.117 , 183.7275 , 183.5022 , 169.8525 , 169.4547 , 14.175
0.12 , 183.705 , 183.4906 , 169.8525 , 169.4431 , 14.175
0.122 , 183.7275 , 183.4829 , 169.8525 , 169.4354 , 14.1675
0.124 , 183.705 , 183.4753 , 169.8525 , 169.4277 , 14.1675
0.127 , 183.705 , 183.4637 , 169.8525 , 169.4162 , 14.16
0.129 , 183.705 , 183.456 , 169.8525 , 169.4085 , 14.16
0.131 , 183.705 , 183.4483 , 169.8525 , 169.4008 , 14.1525
0.133 , 183.705 , 183.4406 , 169.8075 , 169.3931 , 14.145
0.135 , 183.6825 , 183.4329 , 169.8075 , 169.3854 , 14.145
0.138 , 183.6825 , 183.4214 , 169.8075 , 169.3739 , 14.145
0.14 , 183.705 , 183.4137 , 169.8525 , 169.3662 , 14.1375
0.142 , 183.6825 , 183.406 , 169.875 , 169.3585 , 14.1375
0.144 , 183.6825 , 183.3983 , 169.8525 , 169.3508 , 14.13
0.147 , 183.6375 , 183.3867 , 169.8525 , 169.3392 , 14.13
0.149 , 183.6825 , 183.379 , 169.8525 , 169.3315 , 14.1225
0.151 , 183.6825 , 183.3713 , 169.8075 , 169.3238 , 14.1225
0.153 , 183.6375 , 183.3636 , 169.8525 , 169.3161 , 14.115
0.156 , 183.6375 , 183.3521 , 169.8525 , 169.3046 , 14.115
0.158 , 183.6825 , 183.3444 , 169.8525 , 169.2969 , 14.115
0.16 , 183.6825 , 183.3367 , 169.8075 , 169.2892 , 14.1075
0.162 , 183.615 , 183.329 , 169.8075 , 169.2815 , 14.1
0.165 , 183.615 , 183.3174 , 169.8075 , 169.2699 , 14.0925
0.167 , 183.615 , 183.3098 , 169.8525 , 169.2623 , 14.0925
0.169 , 183.615 , 183.302 , 169.8075 , 169.2545 , 14.0925
0.171 , 183.5625 , 183.2944 , 169.8075 , 169.2469 , 14.085
0.174 , 183.615 , 183.2828 , 169.8525 , 169.2353 , 14.085
